DATE_KEY,GUNLUK_GUNESLENME_SURESI_saat,ORTALAMA_GUNLUK_BASINC_hPa,ORTALAMA_GUNLUK_NEM_%,ORTALAMA_GUNLUK_RUZGAR_HIZI,EN_SIK_GUNLUK_RUZGAR_YONU,ORTALAMA_GUNLUK_SICAKLIK_C,TOPLAM_GUNLUK_YAGIS_mm,ORTALAMA_GUNLUK_PM10_µg/m3,ORTALAMA_GUNLUK_PM25_µg/m3,TOPLAM_GUNLUK_GUNES_RADYASYONU
2024-02-11,0.3425925925925925,0.4085532302092816,0.2100246002460024,0.7293233082706767,SSW,0.5492505353319058,0.0,0.0181372043407688,0.1842789086184495,0.246031746031746
2024-02-12,0.4351851851851852,0.2820746132848062,0.4837023370233703,0.3759398496240601,S,0.4436117059243397,0.0384615384615384,0.0183652087054237,0.2245560848852317,0.2063492063492063
2024-02-13,0.4981481481481481,0.5289657264179569,0.5848708487084872,0.4496240601503758,,0.350463954318344,0.145,0.0701602002095468,0.2656994369857081,0.3941798941798942
2024-02-14,0.5027777777777778,0.5265392781316348,0.584409594095941,0.4481203007518797,,0.3565310492505353,0.1434615384615384,0.0695304738690712,0.2656994369857081,0.4007936507936508
2024-02-16,0.5120370370370371,0.5213830755232042,0.5836408364083642,0.4466165413533834,,0.3686652391149179,0.1403846153846153,0.0682873072141666,0.2654828930272845,0.4126984126984127
2024-02-17,0.5175925925925925,0.518956627236882,0.5831795817958181,0.4466165413533834,,0.3747323340471092,0.1388461538461538,0.0676684382243888,0.265266349068861,0.417989417989418
2024-02-18,0.5222222222222221,0.5165301789505599,0.5827183271832719,0.4466165413533834,,0.3804425410421128,0.1376923076923077,0.0670549979099599,0.265266349068861,0.4246031746031746
2024-02-19,0.5268518518518519,0.5141037306642412,0.5822570725707258,0.4451127819548872,,0.3865096359743041,0.1361538461538461,0.0664415575955311,0.2650498051104374,0.4298941798941799
2024-02-21,0.5361111111111111,0.5092508340916003,0.5814883148831489,0.4436090225563909,,0.3979300499643111,0.1334615384615384,0.0652309629927201,0.2648332611520139,0.4417989417989418
2024-02-22,0.5407407407407407,0.5068243858052782,0.5810270602706028,0.4436090225563909,,0.4036402569593147,0.1319230769230769,0.0646283800289891,0.2646167171935903,0.4470899470899471
2024-02-23,0.5453703703703703,0.5043979375189561,0.5807195571955721,0.4436090225563909,,0.4093504639543183,0.1307692307692307,0.064031225740607,0.2646167171935903,0.4537037037037038
2024-02-24,0.55,0.5019714892326373,0.5802583025830259,0.4421052631578947,,0.4150606709493218,0.1292307692307692,0.0634395001275738,0.2644001732351667,0.458994708994709
2024-02-26,0.5592592592592592,0.4974218986957829,0.5794895448954491,0.4406015037593984,,0.426481084939329,0.1265384615384615,0.0622614775768564,0.2641836292767432,0.4695767195767196
2024-02-27,0.5638888888888889,0.4949954504094642,0.5791820418204182,0.4406015037593984,,0.4318344039971449,0.125,0.0616751806391722,0.2639670853183196,0.4748677248677249
2024-02-28,0.5675925925925925,0.4928723081589319,0.578720787207872,0.4406015037593984,,0.4371877230549607,0.1238461538461538,0.0610943123768369,0.2639670853183196,0.4801587301587302
2024-02-29,0.5722222222222222,0.4904458598726132,0.5784132841328413,0.4390977443609022,,0.4428979300499643,0.1223076923076923,0.0605188727898505,0.2637505413598961,0.4867724867724868
2024-03-01,0.5768518518518518,0.4883227176220809,0.5781057810578106,0.4390977443609022,,0.4482512491077801,0.1211538461538461,0.0599434332028641,0.2635339974014725,0.492063492063492
2024-03-02,0.5805555555555555,0.4858962693357588,0.5776445264452645,0.4375939849624059,,0.4536045681655959,0.1196153846153846,0.0593734222912267,0.2635339974014725,0.4973544973544973
2024-03-03,0.5851851851851851,0.4837731270852299,0.5773370233702338,0.4375939849624059,,0.4589578872234118,0.1184615384615384,0.0588088400549381,0.2633174534430489,0.5026455026455027
2024-03-04,0.5898148148148148,0.4816499848346977,0.5770295202952029,0.4375939849624059,,0.4643112062812277,0.1173076923076923,0.0582442578186496,0.2633174534430489,0.5066137566137566
2024-03-06,0.5981481481481481,0.4774037003336365,0.5764145141451416,0.4360902255639097,,0.4746609564596716,0.1146153846153846,0.0571259506967704,0.2628843655262018,0.5171957671957672
2024-03-07,0.6018518518518519,0.4752805580831076,0.5761070110701109,0.4360902255639097,,0.4800142755174875,0.1134615384615384,0.0565722258111798,0.2628843655262018,0.5224867724867726
2024-03-08,0.0,0.5186533212010922,0.8590098400984011,0.3067669172932331,NE,0.18807994289793,0.1307692307692307,0.0185389263165894,0.2682979644867908,0.1269841269841269
2024-03-09,0.1944444444444444,0.658780709736124,0.93849938499385,0.1654135338345864,NE,0.1834403997144896,0.1961538461538461,0.0148202837025737,0.1457340840190558,0.1666666666666666
2024-03-11,0.6185185185185185,0.4670912951167717,0.5748769987699877,0.4330827067669172,,0.5,0.1084615384615384,0.0543953269962596,0.2622347336509311,0.5423280423280424
2024-03-12,0.6222222222222221,0.4649681528662429,0.574569495694957,0.4330827067669172,,0.5049964311206281,0.1069230769230769,0.0538578881367157,0.2622347336509311,0.5476190476190477
2024-03-13,0.6259259259259259,0.4628450106157106,0.5742619926199263,0.431578947368421,,0.5099928622412562,0.1057692307692307,0.0533204492771718,0.2620181896925076,0.5515873015873016
2024-03-14,0.6296296296296295,0.4610251744009715,0.5739544895448956,0.431578947368421,,0.5149892933618844,0.1046153846153846,0.0527938677683258,0.2620181896925076,0.5568783068783069
2024-03-16,0.6379629629629628,0.4570821959357002,0.5734932349323495,0.4300751879699248,,0.5246252676659529,0.1023076923076923,0.0517461334259827,0.2615851017756604,0.5661375661375662
2024-03-17,0.6416666666666666,0.4552623597209578,0.5731857318573186,0.4300751879699248,,0.5292648108493933,0.1011538461538461,0.0512249805924856,0.2615851017756604,0.5701058201058202
2024-03-18,0.6453703703703703,0.4531392174704289,0.5728782287822879,0.4285714285714285,,0.5339043540328338,0.1,0.0507092564343374,0.2613685578172369,0.5753968253968255
2024-03-19,0.649074074074074,0.4513193812556865,0.5727244772447724,0.4285714285714285,,0.5389007851534617,0.0988461538461538,0.0501935322761892,0.2611520138588133,0.5793650793650794
2024-03-21,0.6564814814814814,0.447679708826205,0.5722632226322265,0.4270676691729322,,0.5478229835831548,0.0965384615384615,0.0491783699859397,0.2609354699003898,0.5886243386243387
2024-03-22,0.6592592592592592,0.445859872611466,0.5719557195571956,0.4270676691729322,,0.5524625267665954,0.0953846153846153,0.0486735031784894,0.2609354699003898,0.5925925925925926
2024-03-23,0.662962962962963,0.4440400363967235,0.5718019680196803,0.4255639097744361,,0.5571020699500356,0.0942307692307692,0.048174065046388,0.2607189259419662,0.5978835978835979
2024-03-24,0.6666666666666666,0.4422202001819845,0.5714944649446494,0.4255639097744361,,0.5613847251962883,0.093076923076923,0.0476800555896355,0.2605023819835427,0.6018518518518519
2024-03-26,0.787037037037037,0.4883227176220809,0.4541820418204182,0.3293233082706767,SW,0.3526052819414703,0.2576923076923077,0.0175454787277356,0.2210913815504547,0.6693121693121693
2024-03-27,0.7777777777777778,0.3660903851986666,0.5041512915129152,0.0947368421052631,E,0.5067808708065668,0.0153846153846153,0.0302920084470188,0.5593330446080554,0.58994708994709
2024-03-28,0.7685185185185185,0.3306035790112213,0.127460024600246,0.2556390977443608,S,0.660956459671663,0.0076923076923076,0.0408887827281265,0.6310090948462538,0.417989417989418
2024-03-29,0.8240740740740741,0.5198665453442515,0.4932349323493236,0.2150375939849623,SW,0.5549607423269094,0.0,0.0497863816250196,0.6435686444348202,0.8015873015873016
2024-03-31,0.8148148148148149,0.5708219593569922,0.3093480934809348,0.356390977443609,SW,0.6573875802997858,0.0,0.0452805810854093,0.7338674750974448,0.828042328042328
2024-04-01,0.898148148148148,0.5277525022747941,0.1851168511685117,0.3639097744360902,SW,0.690578158458244,0.0,0.0369584217755025,0.5846686877436119,0.7222222222222222
2024-04-02,0.8703703703703703,0.3145283591143462,0.0894833948339483,0.4766917293233081,SW,0.7494646680942184,0.0,0.0426856742686217,0.6870939800779557,0.7089947089947091
2024-04-03,0.8425925925925926,0.5253260539884754,0.1851168511685117,0.2947368421052631,NNE,0.5239114917915775,0.0,0.022425857866422,0.2711130359462971,0.7883597883597884
2024-04-04,0.8425925925925926,0.4419168941461946,0.3670049200492005,0.2932330827067668,N,0.4800142755174875,0.0,0.0188266461100826,0.221957557384149,0.8941798941798942
2024-04-06,0.8148148148148149,0.6193509250834108,0.3568573185731858,0.2345864661654135,NNE,0.4917915774446824,0.0,0.0210415456524453,0.2362494586401039,0.880952380952381
2024-04-07,0.7685185185185185,0.5501971489232627,0.5496617466174661,0.5157894736842106,NNE,0.4436117059243397,0.0,0.0191957960338097,0.2520571676050238,0.4973544973544973
2024-04-08,0.8055555555555555,0.6278434940855332,0.6732779827798279,0.593984962406015,NNE,0.439329050678087,0.0,0.0125565260820707,0.0783889129493287,0.8941798941798942
2024-04-09,0.8518518518518517,0.5298756445253264,0.6797355473554737,0.3909774436090225,NNE,0.4671663097787294,0.0,0.0144999918569869,0.148116067561715,0.8677248677248677
2024-04-11,0.8333333333333333,0.6815286624203825,0.7181734317343175,0.3999999999999999,NNE,0.4785867237687366,0.0,0.0160580216821293,0.1801645734084019,0.880952380952381
2024-04-12,0.8148148148148149,0.7042766151046408,0.6765067650676506,0.3473684210526315,NNE,0.5242683797287652,0.0,0.0238698855092368,0.2459939367691641,0.8677248677248677
2024-04-13,0.8055555555555555,0.6927509857446167,0.5951722017220173,0.2872180451127819,NNE,0.5278372591006424,0.0,0.0204389626887143,0.2217410134257254,0.8544973544973545
2024-04-14,0.7962962962962962,0.6745526235972094,0.4266605166051661,0.1218045112781954,NNE,0.5603140613847252,0.0,0.0201892436226636,0.2511909917713296,0.8677248677248677
2024-04-16,0.9537037037037036,0.2851076736427045,0.104551045510455,0.6691729323308271,SW,0.7594575303354746,0.0,0.024233606757615,0.406019922044175,0.8677248677248677
2024-04-17,0.7499999999999999,0.0788595693054298,0.0,0.4225563909774436,SSW,0.7591006423982869,0.0,0.0198960951538215,0.3042442615851018,0.6164021164021165
2024-04-18,0.6388888888888888,0.1143463754928716,0.5874846248462485,0.4075187969924811,NNE,0.5203426124197003,0.0115384615384615,0.0249067625008821,0.3155045474231269,0.4708994708994709
2024-04-19,0.1388888888888888,0.3742796481649991,0.8321033210332104,0.4120300751879698,NE,0.4011420413990006,0.0884615384615384,0.0146628521174548,0.0569510610653962,0.1798941798941799
2024-04-21,0.7962962962962962,0.3973309068850473,0.552429274292743,0.3022556390977443,SSW,0.436830835117773,0.5846153846153845,0.0351615302350073,0.2568211346903422,0.7486772486772487
2024-04-22,0.7962962962962962,0.5389748255990284,0.3982164821648217,0.5142857142857142,NE,0.5503211991434689,0.0,0.0241358906013343,0.429623213512343,0.7751322751322752
2024-04-23,0.787037037037037,0.4713375796178363,0.448339483394834,0.4375939849624059,NNE,0.5513918629550321,0.0038461538461538,0.0138105500876731,0.1795149415331312,0.58994708994709
2024-04-24,0.9259259259259258,0.1558993023961171,0.5727244772447724,0.1413533834586466,S,0.6563169164882228,0.0038461538461538,0.0411927885476664,0.848852317020355,0.6296296296296297
2024-04-26,0.7777777777777778,0.410676372459814,0.7572263222632226,0.3368421052631578,NNE,0.5074946466809421,0.0,0.0634177854261781,0.6483326115201385,0.5767195767195767
2024-04-27,0.9074074074074074,0.5480740066727339,0.7206334563345634,0.6992481203007519,NNE,0.4675231977159172,0.0,0.0171763288040085,0.1459506279774794,0.7486772486772487
2024-04-28,0.1666666666666666,0.6126781922960276,0.9660209102091024,0.3819548872180451,NNE,0.4557458957887223,0.0846153846153846,0.0166280325937667,0.1617583369423993,0.1931216931216931
2024-04-29,0.3425925925925925,0.6618137700940259,0.8554735547355473,0.3729323308270676,NNE,0.4543183440399714,0.0961538461538461,0.0128225311741681,0.1509311390212213,0.2328042328042328
2024-05-01,0.1481481481481481,0.51622687291477,0.9571033210332104,0.4842105263157895,NNE,0.4407566024268379,0.0153846153846153,0.0111070697639069,0.1145517540060632,0.1798941798941799
2024-05-02,0.2592592592592592,0.3585077343039138,0.9263530135301352,0.1142857142857143,W,0.4286224125624553,0.0038461538461538,0.0208786853919775,0.0716760502381983,0.1666666666666666
2024-05-03,0.6759259259259258,0.208371246587807,0.7807503075030751,0.1834586466165413,ENE,0.479300499643112,0.2807692307692307,0.0280499655279115,0.4029883066262451,0.5502645502645503
2024-05-04,0.3703703703703703,0.1895662723688199,0.8896063960639606,0.1398496240601503,ENE,0.4229122055674518,0.173076923076923,0.0136314038011584,0.1782156777825898,0.2592592592592592
2024-05-06,0.7833333333333333,0.3839854413102842,0.5681119311193112,0.4015037593984962,,0.7148465381870092,0.053076923076923,0.0295482799242156,0.2546556951061065,0.7433862433862435
2024-05-07,0.7851851851851852,0.3830755232029112,0.5681119311193112,0.4015037593984962,,0.717701641684511,0.0523076923076923,0.0292008447018842,0.254439151147683,0.746031746031746
2024-05-08,0.787037037037037,0.3821656050955417,0.5681119311193112,0.4015037593984962,,0.7201998572448252,0.0515384615384615,0.0288534094795528,0.254439151147683,0.7473544973544974
2024-05-09,0.7888888888888888,0.3812556869881722,0.5682656826568266,0.3999999999999999,,0.7226980728051392,0.0507692307692307,0.0285114029325704,0.2542226071892594,0.75
2024-05-11,0.7916666666666666,0.3794358507734298,0.5684194341943422,0.3999999999999999,,0.728051391862955,0.0492307692307692,0.0278436758646522,0.2540060632308358,0.7539682539682541
2024-05-12,0.7935185185185185,0.3788292387018501,0.5684194341943422,0.3984962406015037,,0.7301927194860814,0.0488461538461538,0.0275125266683676,0.2537895192724123,0.7566137566137566
2024-05-13,0.7953703703703703,0.3779193205944806,0.5685731857318573,0.3984962406015037,,0.7326909350463954,0.048076923076923,0.0271868061474319,0.2535729753139887,0.7579365079365079
2024-05-14,0.7972222222222222,0.3770094024871111,0.5685731857318573,0.3984962406015037,,0.7351891506067094,0.0473076923076923,0.0268610856264962,0.2535729753139887,0.7605820105820106
2024-05-16,0.8,0.3754928723081585,0.568880688806888,0.3969924812030075,,0.7398286937901499,0.0461538461538461,0.0262259306106716,0.2531398873971416,0.7645502645502646
2024-05-17,0.8018518518518518,0.3748862602365788,0.5690344403444035,0.3969924812030075,,0.7419700214132762,0.0453846153846153,0.0259110674404338,0.2531398873971416,0.7658730158730159
2024-05-18,0.8037037037037036,0.3742796481649991,0.5690344403444035,0.3954887218045112,,0.7441113490364025,0.0446153846153846,0.0256016329455449,0.2529233434387181,0.7671957671957672
2024-05-19,0.8046296296296296,0.3736730360934194,0.5691881918819189,0.3954887218045112,,0.7462526766595289,0.0442307692307692,0.025292198450656,0.2527067994802945,0.7698412698412699
2024-05-21,0.5092592592592592,0.4995450409463152,0.7194034440344405,0.3849624060150375,NE,0.5485367594575303,0.0,0.024689615486925,0.2524902555218709,0.365079365079365
2024-05-22,0.9537037037037036,0.364573855019714,0.7526137761377614,0.4541353383458646,NNE,0.5892219842969307,0.0,0.0243910383427339,0.2522737115634474,0.7089947089947091
2024-05-23,0.7592592592592592,0.3378829238701843,0.6508302583025832,0.3293233082706767,NNE,0.5849393290506781,0.0461538461538461,0.0,0.0420095279341706,0.7751322751322752
2024-05-24,0.9351851851851852,0.440400363967242,0.759840098400984,0.2466165413533834,NW,0.5970735189150607,0.0884615384615384,0.0237124539241179,0.1517973148549155,0.5502645502645503
2024-05-26,0.9074074074074074,0.4813466787989078,0.6943419434194343,0.6165413533834587,NNE,0.5817273376159886,0.0,0.024087032523194,0.2087483759203118,0.8148148148148149
2024-05-27,0.9074074074074074,0.5025781013042171,0.5272140221402215,0.3518796992481202,N,0.5574589578872234,0.0,0.0179580580542541,0.1788653096578605,0.7089947089947091
2024-05-28,0.7777777777777778,0.4297846527145909,0.6174661746617468,0.1894736842105262,NE,0.5596002855103498,0.0,0.0241087472245897,0.2682979644867908,0.5502645502645503
2024-05-29,0.8703703703703703,0.3530482256596899,0.4223554735547355,0.1593984962406015,NNW,0.6556031406138473,0.0,0.0201675289212679,0.22932005197055,0.9470899470899472
2024-05-31,0.8888888888888888,0.4115862905671835,0.3247232472324723,0.2,N,0.7744468236973591,0.0,0.0257319211539192,0.3915114768297964,0.9338624338624338
2024-06-01,0.8796296296296295,0.5232029117379432,0.2939729397293973,0.2285714285714285,SSW,0.807994289793005,0.0,0.0302105783167849,0.4896058899956691,0.9470899470899472
2024-06-02,0.8703703703703703,0.4995450409463152,0.312730627306273,0.156390977443609,NNW,0.837615988579586,0.0,0.0375935767913271,0.6582936336076223,0.9338624338624338
2024-06-03,0.898148148148148,0.445859872611466,0.3214944649446494,0.2390977443609022,NNE,0.863311920057102,0.0,0.0304874407595802,0.5599826764833261,0.9338624338624338
2024-06-04,0.9537037037037036,0.3045192599332748,0.445879458794588,0.1593984962406015,NNE,0.9039971448965024,0.0,0.0307045877735373,0.568427890861845,0.8941798941798942
2024-06-06,0.9629629629629628,0.469214437367304,0.4695571955719557,0.4796992481203007,NNE,0.8126338329764454,0.0,0.0230067261287573,0.3233001299263751,0.8544973544973545
2024-06-07,0.8888888888888888,0.4913557779799827,0.6585178351783519,0.5774436090225564,NE,0.8012134189864383,0.0,0.0178277698458799,0.1905586834127328,0.9074074074074076
2024-06-08,0.8425925925925926,0.3858052775250232,0.6354551045510457,0.4736842105263157,NNE,0.7855103497501784,0.0,0.0145542786104762,0.1411866608921611,0.9470899470899472
2024-06-09,0.8703703703703703,0.3530482256596899,0.5919434194341943,0.4090225563909774,NNE,0.800142755174875,0.0,0.0162100245918993,0.1351234300563014,0.9603174603174603
2024-06-11,0.9722222222222222,0.2620564149226563,0.2286285362853628,0.2511278195488721,SW,0.9903640256959316,0.0,0.027631957526044,0.509311390212213,0.8941798941798942
2024-06-12,0.9537037037037036,0.3585077343039138,0.397140221402214,0.3729323308270676,NNE,0.9493219129193432,0.0,0.0319531831037908,0.5435253356431355,0.9074074074074076
2024-06-13,1.0,0.3676069153776158,0.6236162361623616,0.2210526315789473,NNE,0.9314775160599572,0.0,0.0306123002926056,0.5593330446080554,0.8941798941798942
2024-06-14,0.9259259259259258,0.250834091598422,0.6068573185731859,0.3984962406015037,NNE,0.8112062812276946,0.1423076923076923,0.0263887908711395,0.4540926808142053,0.58994708994709
2024-06-16,0.8703703703703703,0.3609341825902326,0.4560270602706028,0.2781954887218045,NNE,0.7708779443254817,0.0,0.0170514692709831,0.1437851883932438,0.9735449735449736
2024-06-17,0.8611111111111112,0.4379739156809233,0.3311808118081181,0.3278195488721804,NE,0.8236973590292648,0.0,0.0148257123779226,0.126461671719359,0.9735449735449736
2024-06-18,0.8611111111111112,0.5207764634516244,0.7078720787207873,0.6150375939849625,NNE,0.8037116345467523,0.0,0.0219969925138566,0.1572109138155045,0.9735449735449736
2024-06-19,0.8703703703703703,0.5228996057021533,0.6688191881918819,0.6270676691729323,NNE,0.8179871520342612,0.0,0.0137779780355795,0.101342572542226,0.9735449735449736
2024-06-21,0.9166666666666666,0.4895359417652403,0.6937269372693727,0.6225563909774436,NE,0.8372591006423983,0.0,0.0205746795724375,0.1719359029883066,0.9470899470899472
2024-06-22,0.898148148148148,0.3615407946618156,0.5553505535055351,0.637593984962406,NE,0.7862241256245538,0.0,0.0129528193825424,0.0567345171069727,0.9603174603174603
2024-06-23,0.8796296296296295,0.2711555959963617,0.5259840098400985,0.6827067669172932,NE,0.7962169878658101,0.0,0.0152545777304879,0.1169337375487223,0.9867724867724867
2024-06-24,0.8425925925925926,0.3045192599332748,0.6451414514145143,0.5609022556390977,NNE,0.7947894361170592,0.0,0.0185009255891469,0.1388046773495019,0.7619047619047619
2024-06-26,0.9074074074074074,0.4828632089778604,0.5662669126691269,0.544360902255639,NE,0.806566738044254,0.0,0.0148094263518758,0.1084885231702035,1.0
2024-06-27,0.8703703703703703,0.3691234455565684,0.4964637146371464,0.6240601503759399,NE,0.7890792291220556,0.0,0.0154337240170026,0.0937635339974014,0.9867724867724867
2024-06-28,0.9351851851851852,0.2863208977858673,0.5502767527675277,0.7052631578947368,NNE,0.8112062812276946,0.0,0.0170080398681917,0.158943265482893,0.9074074074074076
2024-06-29,0.8425925925925926,0.4070367000303325,0.5953259532595327,0.6165413533834587,NNE,0.8229835831548893,0.0,0.0173391890644763,0.1398873971416197,0.9074074074074076
2024-07-01,0.8518518518518517,0.364573855019714,0.6316113161131613,0.4917293233082706,NNE,0.837615988579586,0.0,0.0184357814849598,0.1903421394543092,0.9867724867724867
2024-07-02,0.9537037037037036,0.1841067637245995,0.5472017220172202,0.350375939849624,NNE,0.871163454675232,0.0,0.0187777880319423,0.1522304027717626,0.9603174603174603
2024-07-03,0.3518518518518518,0.0,0.6514452644526446,0.4015037593984962,NNE,0.8222698072805139,0.0,0.0180123448077434,0.2265049805110437,0.2328042328042328
2024-07-04,0.8055555555555555,0.1583257506824393,0.6150061500615006,0.3458646616541353,N,0.8190578158458244,0.0,0.0166931766979539,0.1032914681680381,0.4708994708994709
2024-07-06,0.0,0.4561722778283307,1.0,0.0,WNW,0.6024268379728764,0.0,0.0249230485269289,0.2061498484192291,0.0608465608465608
2024-07-07,0.8314814814814815,0.3639672429481344,0.5828720787207874,0.3714285714285714,,0.8026409707351891,0.0238461538461538,0.0143968470253573,0.2453443048938934,0.8002645502645502
2024-07-08,0.5277777777777778,0.3721565059144668,0.6402214022140221,0.6330827067669172,NNE,0.9314775160599572,0.0234615384615384,0.021665843317572,0.2516240796881767,0.6296296296296297
